OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,0.375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.60,0.48,0.64,0.36,17867.00,0.65,49784.00,0.29,0.53,0.47,24.00,29.00,40273.77,28492.00,5793.00,10913.00,16464.00,21998.00,28550.00,36203.00,47624.00,59666.00,90544.00,274709.00,61912168.30,3135.00,52238971.73,53890839.32,55708223.40,55751853.34,57365435.81,0.16,0.13,0.10,0.10,0.07,0.21,0.26,0.40,0.25,0.22,3786518.58,3988724.44,3959715.61,2560824.00,1684500.99,3677419.44,4830996.57,5028524.12,4747345.11,5092627.64,23134.32,74274.67,183099.82,12641.00,27601.00,0.12,0.18,0.17,0.14,0.14,1875.00,0.03,0.16,8454497.75,11310426.59
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,0.4375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.58,0.46,0.59,0.41,17776.50,0.67,60058.00,0.23,0.65,0.35,24.00,29.00,24602.27,18748.00,3911.00,7614.00,10968.00,14745.00,18751.00,23215.00,29368.00,37112.00,50085.00,291480.00,14286900.38,1042.00,11167776.59,11466320.12,12055784.82,12294377.41,12846755.67,0.22,0.20,0.16,0.14,0.10,0.17,0.21,0.35,0.23,0.22,1433319.33,1415183.89,1293116.27,722480.34,589362.97,1005895.21,1214012.33,1401783.72,1214601.26,1385684.13,37542.25,47020.79,44744.79,106042.79,86640.00,0.12,0.16,0.15,0.14,0.13,684.00,0.11,0.23,1687064.73,2263656.18
00105700,UNIVERSITY OF SOUTH ALABAMA,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5.00,0.52,0.43,0.63,0.37,19866.00,0.63,49844.00,0.33,0.61,0.39,23.00,29.00,32304.81,21627.00,3886.00,7578.00,11211.00,16111.00,21690.00,28671.00,37590.00,50510.00,71254.00,248021.00,55383485.02,3034.00,45941411.37,47060984.41,49085908.99,52994496.65,54007479.52,0.17,0.15,0.11,0.04,0.02,0.32,0.35,0.40,0.43,0.53,2990933.46,2737531.10,2333613.26,2149956.64,1427166.71,3752003.19,5164478.60,6049254.87,7797221.99,8553436.00,184512.43,187387.00,229356.00,158169.00,265975.00,0.07,0.09,0.09,0.10,0.11,1710.00,0.03,0.17,8498745.20,10879498.74
00106000,JAMES H. FAULKNER STATE COMMUNITY COLLEGE,0.6875,Most Risk,Y,C,Public 2 - 3 Yrs,5.00,0.25,0.13,0.49,0.51,18348.00,0.68,50944.50,0.33,0.76,0.24,22.00,29.00,11092.98,6571.00,1750.00,2930.00,3782.00,5250.00,6571.00,8839.00,11786.00,16216.00,24379.00,228494.00,3103251.27,698.00,2253170.40,2396400.37,2565943.24,2869461.44,2956992.85,0.28,0.23,0.17,0.08,0.05,0.27,0.30,0.35,0.40,0.50,492952.13,529910.61,551156.10,427374.00,269823.00,232730.89,332245.41,359948.99,623454.21,774846.19,9976.00,16824.00,26237.00,25697.00,13078.00,0.06,0.08,0.07,0.08,0.11,420.00,0.13,0.29,375494.48,489212.85
00106100,ALASKA PACIFIC UNIVERSITY,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.53,0.36,0.75,0.25,32918.00,0.48,73166.00,0.00,0.47,0.53,23.00,33.00,30287.90,26065.00,5942.00,13170.00,17867.00,21430.00,26090.00,29915.00,36009.00,40500.00,57621.00,160284.00,3642738.88,192.00,2561540.47,2699434.88,2925739.84,3042274.49,3085220.50,0.30,0.26,0.20,0.16,0.15,0.20,0.21,0.34,0.33,0.32,132809.14,149182.21,125936.40,65569.00,69916.00,140400.00,209851.93,328972.93,459359.24,564494.00,3265.00,3104.00,0.00,0.00,0.00,0.00,0.06,0.06,0.07,0.11,145.00,0.20,0.31,328456.77,447010.15
00106200,SHELDON JACKSON COLLEGE,0.375,Less Risk,N,N,PNP 4 Yrs or More,5.00,0.00,0.00,0.00,0.00,7865.00,0.00,82382.00,0.00,0.00,0.00,24.00,31.00,23902.52,15107.00,6828.00,9045.00,10970.00,14181.00,15107.00,18507.00,20720.00,21522.00,25338.00,185905.00,171759.00,21.00,146212.66,141278.70,160358.14,162758.86,168371.22,0.15,0.14,0.07,0.05,0.02,0.00,0.00,0.00,0.00,0.00,63444.00,69543.00,66312.00,33652.00,6000.00,6809.00,6809.00,16236.00,16282.00,7714.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,0.16,19713.12,27788.18
00106300,UNIVERSITY OF ALASKA FAIRBANKS,0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.36,0.29,0.66,0.34,22244.00,0.62,58993.00,0.20,0.62,0.38,22.00,30.00,20550.95,12709.00,3149.00,4695.00,6772.00,9411.00,12727.00,17724.00,23250.00,32549.00,46275.00,205646.00,10631396.14,868.00,7935824.26,8257412.17,8650831.74,9359935.67,9762597.36,0.25,0.22,0.19,0.12,0.08,0.21,0.21,0.27,0.30,0.37,1219240.79,1291619.81,1217958.85,939295.61,844928.00,882195.11,1424865.54,1432895.93,2126705.95,2195052.92,14937.78,9988.00,26115.00,0.00,41864.00,0.03,0.04,0.04,0.04,0.06,617.00,0.17,0.27,1199560.76,1577519.31
00106500,UNIVERSITY OF ALASKA SOUTHEAST,0.6875,Most Risk,Y,C,Public 4 Yrs or More,5.00,0.35,0.27,0.75,0.25,25153.00,0.54,61427.00,0.15,0.57,0.43,23.00,31.00,19295.99,12846.00,3281.00,4867.00,7471.00,9877.00,12941.00,16831.00,22891.00,32390.00,44957.00,114196.00,4289757.67,346.00,3005420.51,3069533.43,3306177.06,3742086.29,4087279.89,0.30,0.27,0.23,0.13,0.05,0.20,0.20,0.31,0.29,0.40,438180.06,444108.00,359333.00,262982.00,203769.00,109912.53,201186.05,348499.45,824943.45,1024193.74,0.00,7446.00,21341.00,3134.00,0.00,0.06,0.06,0.07,0.08,0.10,242.00,0.29,0.32,376131.00,500219.68
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,0.75,Most Risk,N,N,PNP 4 Yrs or More,5.00,0.59,0.42,0.00,0.00,35400.50,0.42,54053.00,0.00,0.19,0.81,26.00,30.00,75231.08,75430.00,32067.00,42909.00,54915.00,66320.00,75444.00,83195.00,90778.00,102933.00,121686.00,203897.00,20171101.12,634.00,11506756.46,12605447.52,13787718.27,16199274.39,18282341.70,0.43,0.38,0.32,0.20,0.09,0.16,0.19,0.24,0.33,0.38,473206.00,431185.00,243767.00,194329.00,89122.00,368205.78,356832.00,516441.81,572215.64,1270745.00,0.00,0.00,0.00,35315.00,0.00,0.02,0.04,0.06,0.08,0.13,473.00,0.44,0.44,2133121.52,2671154.57
00107100,ARIZONA WESTERN COLLEGE,0.5,Less Risk,Y,C,Public 2 - 3 Yrs,3.00,0.09,0.00,0.67,0.33,18000.00,0.67,30098.00,0.49,0.91,0.09,21.00,30.00,12246.08,7738.00,2135.00,3500.00,4360.00,6237.00,7768.00,9816.00,14763.00,18119.00,23395.00,163287.00,2046682.00,317.00,1818583.39,1838472.85,1891040.08,1980929.51,2024834.63,0.11,0.09,0.07,0.03,0.01,0.29,0.32,0.34,0.39,0.57,562919.23,566951.36,585452.90,500808.00,362492.00,192907.56,218445.28,295821.87,308839.36,316464.00,0.00,3753.00,5063.00,0.00,0.00,0.04,0.05,0.06,0.06,0.07,168.00,0.00,0.15,353435.06,450437.55
00107200,COCHISE COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,3.00,0.19,0.10,0.74,0.26,18299.00,0.71,36853.00,0.40,0.86,0.14,22.00,31.00,10946.39,6525.00,1526.00,2512.00,3420.00,4629.00,6541.00,8940.00,12459.00,16949.00,25841.00,167064.00,1928600.00,382.00,1714033.95,1724675.49,1772542.07,1856951.01,1873735.98,0.11,0.11,0.08,0.04,0.03,0.31,0.29,0.36,0.41,0.54,361413.72,390074.72,355499.44,363403.93,199567.00,134703.49,176260.98,309730.42,286532.00,283468.00,36114.00,20616.00,134.00,5663.00,5166.00,0.05,0.05,0.04,0.05,0.07,212.00,-0.01,0.16,349989.62,445590.96
00107400,GRAND CANYON UNIVERSITY,0.5625,Moderate Risk,Y,C,Proprietary 4 Yrs or More,5.00,0.42,0.21,0.95,0.05,38541.00,0.38,52522.00,0.32,0.45,0.55,23.00,36.00,34896.91,25889.00,4923.00,8701.00,13643.00,18740.00,25897.00,34126.00,43114.00,56310.00,77781.00,332994.00,146750696.95,7826.00,119120298.33,121478974.02,125649991.82,136043322.56,138331473.67,0.19,0.17,0.14,0.07,0.06,0.28,0.33,0.38,0.42,0.49,17975388.83,16942154.79,14707591.63,11929633.83,7197728.00,9195955.73,10559876.00,15244809.66,20356493.08,22558481.36,807167.63,710066.95,539260.42,555629.68,443936.97,0.04,0.05,0.06,0.07,0.08,4453.00,0.04,0.18,21494833.67,27354999.34
00107600,GLENDALE COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5.00,0.19,0.00,0.68,0.32,21235.00,0.67,47417.00,0.28,0.77,0.23,22.00,31.00,15047.06,9890.00,2353.00,3500.00,5015.00,7124.00,9895.00,13529.00,17967.00,24246.00,34490.00,191037.00,7823889.55,1332.00,6625211.42,6680566.92,6872750.21,7487535.65,7635149.81,0.15,0.14,0.12,0.04,0.02,0.31,0.33,0.37,0.43,0.57,1398791.45,1387593.79,1207173.71,1129465.20,888421.00,931562.20,1013859.25,1577325.76,2141406.10,2165550.73,60573.45,44446.57,21038.00,22871.00,17066.00,0.04,0.03,0.03,0.03,0.05,712.00,0.00,0.18,1236599.25,1595835.95
00107700,MESA COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5.00,0.22,0.03,0.68,0.32,21728.50,0.66,52478.00,0.26,0.77,0.23,22.00,30.00,18808.29,14392.50,3382.00,5196.00,7508.00,10232.00,14415.00,18349.00,23413.00,30534.00,40981.00,240761.00,20473345.06,2506.00,17945616.86,18106941.44,18529280.09,19928282.52,20211039.86,0.12,0.11,0.09,0.03,0.01,0.30,0.34,0.38,0.42,0.59,3699947.85,3769804.07,3579198.56,3203459.81,2498947.00,2642750.02,2750016.02,3654744.53,4300777.91,4895432.59,69522.70,89152.01,126551.66,96687.00,128284.00,0.03,0.03,0.03,0.04,0.06,1315.00,0.00,0.13,3534217.00,4492806.55
00107800,PHOENIX COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,3.00,0.22,0.04,0.78,0.22,19172.00,0.72,34922.00,0.41,0.84,0.16,22.00,32.00,18706.38,12991.00,3261.00,4500.00,7186.00,9977.00,13267.00,17792.00,23271.00,30274.00,40372.00,223102.00,6595718.77,926.00,5936154.43,5972733.66,6105497.89,6521686.96,6569549.31,0.10,0.09,0.07,0.01,0.00,0.35,0.37,0.42,0.47,0.63,1304452.44,1260183.76,1147474.87,1079411.90,776062.00,787014.55,978659.73,1241579.93,1621093.81,1642499.62,4078.00,16272.00,40518.00,13893.00,16436.00,0.04,0.04,0.04,0.06,0.09,438.00,-0.02,0.11,1191107.16,1516654.58
00107900,YAVAPAI COLLEGE,0.6875,Most Risk,Y,P,Public 2 - 3 Yrs,5.00,0.32,0.26,0.72,0.28,16701.00,0.75,47656.00,0.34,0.81,0.19,22.00,32.00,12845.82,7848.00,1570.00,2776.00,3543.00,5500.00,7848.00,11265.00,16417.00,21991.00,30411.00,179960.00,2010587.00,321.00,1517484.96,1569913.68,1657248.49,1788373.24,1918048.59,0.25,0.22,0.18,0.11,0.05,0.22,0.26,0.33,0.40,0.49,540354.83,547531.83,455850.00,379848.00,304615.00,96176.26,105309.47,302337.32,296791.00,384920.00,5313.00,20063.00,25606.00,24382.00,0.00,0.00,0.06,0.07,0.08,0.11,192.00,0.07,0.26,268219.10,342069.41
00108100,ARIZONA STATE UNIVERSITY,0.375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.67,0.57,0.63,0.37,22635.00,0.61,65956.00,0.19,0.50,0.50,23.00,30.00,35698.79,26218.50,5062.00,9649.00,14875.00,19986.00,26251.00,34655.00,44256.00,55924.00,77468.00,336728.00,183188911.58,11424.00,155883829.17,160069803.14,166123915.88,164938449.05,168152960.41,0.15,0.13,0.09,0.10,0.08,0.19,0.23,0.38,0.23,0.21,15062262.34,15847791.00,13628089.93,9360183.59,6341672.84,12059659.49,14410844.90,16634790.43,16907484.73,20251076.42,263485.14,396000.08,437658.31,316441.18,259789.00,0.11,0.16,0.16,0.16,0.15,6892.00,0.05,0.16,26080406.32,34477619.00
00108200,NORTHERN ARIZONA UNIVERSITY,0.375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.61,0.52,0.64,0.36,24103.50,0.57,60427.00,0.23,0.57,0.43,23.00,31.00,30157.34,22665.50,4566.00,8461.00,12833.00,17294.00,22710.00,28615.00,36276.00,46303.00,62164.00,221638.00,71941885.19,4446.00,61889619.89,63169491.32,64755222.37,63788197.32,64969118.70,0.14,0.12,0.10,0.11,0.10,0.20,0.27,0.41,0.23,0.23,7204347.81,7576504.46,6291096.63,5069768.13,3708919.16,4960187.26,5881862.34,6070873.57,4907360.23,5014589.92,301065.27,199723.06,233702.00,242978.00,211948.00,0.12,0.19,0.17,0.17,0.16,2752.00,0.03,0.16,10328186.78,13718191.65
00108300,UNIVERSITY OF ARIZONA (THE),0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.60,0.48,0.54,0.46,14988.00,0.76,68019.00,0.17,0.53,0.47,23.00,29.00,35516.35,23444.50,4285.00,8449.00,13218.00,17782.00,23464.00,30876.00,40460.00,54607.00,84139.00,266896.00,95940297.14,5144.00,67280323.89,71058347.95,75337424.68,86870521.85,89965012.02,0.30,0.26,0.21,0.09,0.06,0.19,0.23,0.25,0.27,0.33,4142547.23,4048398.48,3444276.96,2901585.07,1968229.00,5555153.28,6806077.36,9671563.61,14632596.44,16122153.94,69204.79,52266.00,122842.00,76299.85,204382.00,0.04,0.06,0.07,0.08,0.10,3750.00,0.23,0.31,10130664.60,13188857.45
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,0.5625,Moderate Risk,Y,P,Public 4 Yrs or More,5.00,0.26,0.20,0.54,0.46,13768.50,0.76,31959.00,0.47,0.84,0.16,22.00,30.00,14859.25,10000.00,1858.00,3500.00,5250.00,7119.00,10047.00,13198.00,16971.00,23250.00,33833.00,143760.00,8530862.06,954.00,7105876.68,7330109.46,7530028.61,8126550.05,8345154.98,0.17,0.14,0.11,0.05,0.02,0.26,0.30,0.32,0.38,0.58,1687086.53,1797983.75,1679706.45,1575116.18,979156.00,586775.54,568860.71,524505.66,828331.83,1037926.76,16512.00,12717.00,26545.00,22433.00,53394.00,0.03,0.04,0.02,0.03,0.05,554.00,0.00,0.17,1135094.36,1509972.79
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,0.5,Less Risk,Y,C,Public 4 Yrs or More,2.00,0.33,0.28,0.43,0.57,10342.00,0.89,23051.50,0.61,0.91,0.09,22.00,27.00,23677.28,17765.50,3681.00,7513.00,9824.00,13807.00,17781.00,23939.00,31209.00,40294.00,50773.00,126365.00,14612082.24,962.00,14055968.28,13962413.73,14009768.32,14595806.35,14977439.52,0.04,0.04,0.04,0.00,-0.03,0.37,0.41,0.48,0.49,0.80,3530401.14,3287905.51,3035140.54,2660546.00,2356064.00,1687404.71,1852545.18,1706259.92,2161877.16,2290243.01,67447.00,28145.00,27829.00,12736.00,20492.00,0.03,0.05,0.03,0.05,0.05,408.00,-0.03,0.04,2646527.28,3492413.60
00108700,ARKANSAS BAPTIST COLLEGE,0.4375,Less Risk,Y,C,PNP 4 Yrs or More,2.00,0.17,0.14,0.53,0.47,6844.00,1.00,17950.00,0.78,0.00,0.00,21.00,28.00,18704.66,10726.00,2800.00,4868.00,6379.00,8274.00,11012.00,14625.00,20545.00,31870.00,48466.00,109368.00,1498616.83,155.00,1488184.91,1508750.31,1486836.05,1451320.52,1482585.08,0.01,-0.01,0.01,0.03,0.01,0.24,0.39,0.48,0.38,0.61,531661.91,477840.96,414820.33,321548.00,256839.00,121215.00,107928.00,92641.04,148380.22,140078.19,10514.00,12822.00,43221.00,0.00,24811.73,0.12,0.24,0.25,0.21,0.18,49.00,-0.05,0.02,323993.89,414415.83
00108800,LYON COLLEGE,0.5,Less Risk,Y,P,PNP 4 Yrs or More,5.00,0.60,0.47,0.37,0.63,17804.00,0.72,56199.00,0.23,0.76,0.24,23.00,26.00,27911.34,21875.00,4722.00,9961.00,14987.00,18211.00,22345.00,26087.00,29834.00,40144.00,48353.00,178157.00,1515222.78,117.00,1184442.66,1248991.49,1288795.64,1328462.62,1380434.33,0.22,0.18,0.15,0.12,0.09,0.14,0.29,0.27,0.28,0.32,153027.79,181857.44,65611.54,55043.00,52931.00,119676.46,157127.41,140797.41,138422.00,176690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,0.12,0.23,152413.70,212554.95
00108900,ARKANSAS TECH UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.42,0.36,0.50,0.50,18268.00,0.69,44462.00,0.35,0.78,0.22,22.00,29.00,18511.22,12700.50,2704.00,4468.00,6707.00,9410.00,12720.00,16592.00,21296.00,29610.00,43499.00,204329.00,21202530.60,1645.00,15754197.94,16166594.29,16958859.83,19545557.48,20088600.60,0.26,0.24,0.20,0.08,0.05,0.24,0.26,0.28,0.32,0.46,2947145.00,2751468.39,2327544.56,2374777.23,1624647.00,1437667.64,1780416.95,1665119.07,2447708.60,2819774.56,50132.00,60085.48,125228.08,72961.00,85918.00,0.02,0.03,0.03,0.03,0.05,1104.00,0.13,0.28,2190702.15,2962610.25
00109000,ARKANSAS STATE UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.48,0.40,0.63,0.37,18361.00,0.66,40217.00,0.39,0.76,0.24,22.00,30.00,26081.77,16875.00,3062.00,5500.00,8264.00,12011.00,16902.00,22006.00,29624.00,40878.00,59753.00,214940.00,52632628.55,3352.00,40100298.61,41324977.18,42611398.49,48876435.08,50703138.21,0.24,0.21,0.19,0.07,0.04,0.27,0.31,0.34,0.38,0.50,6279103.55,5915211.08,5356810.64,5227209.59,3659113.73,2991714.32,3993570.71,3993673.02,6241456.79,6525475.68,284079.91,87764.86,149169.87,128681.00,88096.00,0.04,0.05,0.04,0.05,0.06,2113.00,0.06,0.23,6399701.62,8423153.27
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,0.6875,Most Risk,Y,C,Public 2 - 3 Yrs,5.00,0.33,0.24,0.65,0.35,18304.50,0.70,43643.00,0.35,0.82,0.18,22.00,31.00,10440.75,6315.00,1750.00,3124.00,3534.00,4848.00,6319.00,8828.00,11209.00,16539.00,25975.00,57554.00,12532741.84,598.00,9801317.52,10064060.30,10667485.76,11522402.72,12031952.92,0.22,0.19,0.15,0.08,0.04,0.53,0.55,0.64,0.73,1.00,2416303.16,2420997.24,2538362.56,2229337.44,807904.82,742375.28,735503.76,754022.64,1480553.84,908074.00,128652.64,121528.00,154352.00,38400.00,17750.00,0.04,0.06,0.04,0.04,0.06,380.00,0.08,0.24,1634028.88,2145545.04
00109200,UNIVERSITY OF CENTRAL ARKANSAS,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5.00,0.50,0.42,0.50,0.50,14313.00,0.72,47874.00,0.33,0.70,0.30,23.00,27.00,26897.37,21355.00,4750.00,8461.00,12495.00,16465.00,21372.00,26970.00,34061.00,43787.00,56378.00,187616.00,40246905.99,2754.00,30227776.58,31334897.35,32504751.79,36150789.67,37819089.53,0.25,0.22,0.19,0.10,0.06,0.24,0.27,0.30,0.30,0.41,3670899.99,3359934.99,3426112.98,3097818.35,2141310.00,2569670.60,2998171.63,3127769.50,4244772.34,4865162.03,83944.63,44119.00,127671.67,27438.00,66389.00,0.04,0.06,0.06,0.06,0.08,1823.00,0.11,0.25,3999559.00,5491500.39
00109300,CENTRAL BAPTIST COLLEGE,0.8125,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.39,0.25,0.52,0.48,29263.00,0.51,51285.00,0.34,0.75,0.25,23.00,33.00,17628.84,14550.50,2753.00,5560.00,9626.00,11928.00,14830.00,18247.00,21897.00,29892.00,35436.00,65754.00,1498950.22,126.00,1098187.30,1121045.78,1155387.37,1358031.78,1416942.13,0.27,0.25,0.23,0.09,0.05,0.23,0.20,0.24,0.28,0.44,145564.46,134627.63,140152.00,102874.00,112296.00,109175.22,127240.11,110146.25,296911.00,310001.14,0.00,0.00,0.00,0.00,22813.00,0.00,0.00,0.00,0.00,0.00,86.00,0.17,0.26,172650.08,224793.47
00109400,UNIVERSITY OF THE OZARKS,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.48,0.37,0.19,0.81,10938.00,1.00,47980.00,0.25,0.67,0.33,23.00,27.00,18445.83,15263.50,2750.00,4938.00,7731.00,11580.00,15152.00,17874.00,22070.00,28741.00,37853.00,91656.00,1273894.37,120.00,969582.95,999271.21,1035994.42,1126025.38,1179482.89,0.24,0.22,0.19,0.12,0.07,0.22,0.26,0.22,0.30,0.38,203934.49,217498.49,175041.00,170770.00,101947.00,1446.00,44279.72,35494.44,116179.00,85057.00,6433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.11,0.27,146909.13,196951.76
00109500,CROWLEY'S RIDGE COLLEGE,0.8125,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.35,0.27,0.21,0.79,10630.00,0.00,48000.00,0.37,0.77,0.23,22.00,26.00,16579.27,10493.00,717.00,4556.00,6365.00,8228.00,10586.00,12816.00,15835.00,21355.00,29957.00,168445.00,397867.00,52.00,268561.37,278863.76,289274.99,361834.10,382293.39,0.32,0.30,0.27,0.09,0.04,0.00,0.00,0.00,0.25,0.48,65668.71,83623.70,95297.86,125653.00,92761.00,28822.00,0.00,31438.00,31027.00,44182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.34,0.36,40627.07,53345.71
00109700,HARDING UNIVERSITY,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.66,0.54,0.51,0.49,15332.00,0.65,69003.00,0.17,0.55,0.45,23.00,27.00,35854.67,26673.00,6020.00,11731.00,16725.00,21354.00,26736.00,33577.00,42437.00,54912.00,77653.00,240604.00,24641296.12,1397.00,17408437.64,17944419.20,19004192.45,21444757.61,22674334.22,0.29,0.27,0.23,0.13,0.08,0.21,0.21,0.27,0.27,0.32,1063505.47,1117956.09,1027810.28,535159.41,359976.00,989267.30,1291097.25,2420589.63,3180659.39,4534467.03,7515.83,0.00,8638.00,12216.00,0.00,0.05,0.07,0.08,0.09,0.13,1036.00,0.25,0.33,2712702.42,3514853.61
00109800,HENDERSON STATE UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.29,0.19,0.51,0.49,16907.00,0.70,46827.50,0.36,0.76,0.24,22.00,28.00,23325.52,17793.50,3655.00,6199.00,8249.00,12108.00,17838.00,22157.00,27236.00,35415.00,50872.00,228648.00,14140412.92,946.00,11693609.03,11715527.86,12418022.25,13510252.29,13856825.69,0.17,0.16,0.12,0.04,0.02,0.31,0.34,0.37,0.42,0.54,2295366.73,2182549.25,2050826.20,1586085.84,888298.00,956711.38,1341630.65,1523175.51,2197249.44,2456858.33,62172.00,37476.00,78657.00,75401.00,49423.00,0.04,0.05,0.03,0.04,0.05,557.00,0.04,0.18,1973318.99,2594029.09
00109900,HENDRIX COLLEGE,0.6875,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.55,0.43,0.22,0.78,6745.50,1.00,70071.00,0.22,0.54,0.46,23.00,25.50,25475.91,19619.50,4271.00,8306.00,12615.00,16376.00,19905.00,25787.00,30799.00,38071.00,52338.00,176182.00,2174168.74,174.00,1327293.65,1413244.15,1495624.83,1724600.25,1848766.23,0.39,0.35,0.31,0.21,0.15,0.14,0.16,0.16,0.17,0.24,179655.12,169230.11,225026.89,179656.00,59201.00,158055.45,254200.61,168410.30,311590.59,365048.55,2000.00,2000.00,2000.00,8203.00,16250.00,0.00,0.00,0.00,0.00,0.00,143.00,0.36,0.40,137358.02,201313.57
00110000,JOHN BROWN UNIVERSITY,0.6875,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.73,0.66,0.62,0.38,39692.00,0.40,62628.50,0.20,0.45,0.55,23.00,33.00,24435.93,18116.00,4885.00,9015.00,12613.00,16056.00,18240.00,22989.00,29259.00,34438.00,47373.00,175654.00,8539613.24,506.00,5397568.30,5854020.50,6250416.32,7068614.43,7483804.05,0.37,0.31,0.27,0.17,0.12,0.16,0.18,0.23,0.22,0.27,308928.73,375788.00,192683.00,213304.00,150864.00,592144.11,530793.44,611227.53,561715.77,432373.12,20611.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.02,409.00,0.40,0.42,676939.80,924807.29
