OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
106300,UNIVERSITY OF ALASKA FAIRBANKS,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.36,0.29,0.66,0.34,22244,0.62,58993,0.2,0.62,0.38,22,30,20550.95,12709,3149,4695,6772,9411,12727,17724,23250,32549,46275,205646,10631396.14,868,7935824.26,8257412.17,8650831.74,9359935.67,9762597.36,0.25,0.22,0.19,0.12,0.08,0.21,0.21,0.27,0.3,0.37,1219240.79,1291619.81,1217958.85,939295.61,844928,882195.11,1424865.54,1432895.93,2126705.95,2195052.92,14937.78,9988,26115,0,41864,0.03,0.04,0.04,0.04,0.06,617,0.17,0.27,1199560.76,1577519.31
106500,UNIVERSITY OF ALASKA SOUTHEAST,0.75,Most Risk,Y,C,Public 4 Yrs or More,5,0.35,0.27,0.75,0.25,25153,0.54,61427,0.15,0.57,0.43,23,31,19295.99,12846,3281,4867,7471,9877,12941,16831,22891,32390,44957,114196,4289757.67,346,3005420.51,3069533.43,3306177.06,3742086.29,4087279.89,0.3,0.27,0.23,0.13,0.05,0.2,0.2,0.31,0.29,0.4,438180.06,444108,359333,262982,203769,109912.53,201186.05,348499.45,824943.45,1024193.74,0,7446,21341,3134,0,0.06,0.06,0.07,0.08,0.1,242,0.29,0.32,376131,500219.68
107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,0.8125,Most Risk,N,N,PNP 4 Yrs or More,5,0.59,0.42,0,0,35400.5,0.42,54053,0,0.19,0.81,26,30,75231.08,75430,32067,42909,54915,66320,75444,83195,90778,102933,121686,203897,20171101.12,634,11506756.46,12605447.52,13787718.27,16199274.39,18282341.7,0.43,0.38,0.32,0.2,0.09,0.16,0.19,0.24,0.33,0.38,473206,431185,243767,194329,89122,368205.78,356832,516441.81,572215.64,1270745,0,0,0,35315,0,0.02,0.04,0.06,0.08,0.13,473,0.44,0.44,2133121.52,2671154.57
107100,ARIZONA WESTERN COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,3,0.09,0,0.67,0.33,18000,0.67,30098,0.49,0.91,0.09,21,30,12246.08,7738,2135,3500,4360,6237,7768,9816,14763,18119,23395,163287,2046682,317,1818583.39,1838472.85,1891040.08,1980929.51,2024834.63,0.11,0.09,0.07,0.03,0.01,0.29,0.32,0.34,0.39,0.57,562919.23,566951.36,585452.9,500808,362492,192907.56,218445.28,295821.87,308839.36,316464,0,3753,5063,0,0,0.04,0.05,0.06,0.06,0.07,168,0,0.15,353435.06,450437.55
107200,COCHISE COLLEGE,0.5,Moderate Risk,Y,C,Public 2 - 3 Yrs,3,0.19,0.1,0.74,0.26,18299,0.71,36853,0.4,0.86,0.14,22,31,10946.39,6525,1526,2512,3420,4629,6541,8940,12459,16949,25841,167064,1928600,382,1714033.95,1724675.49,1772542.07,1856951.01,1873735.98,0.11,0.11,0.08,0.04,0.03,0.31,0.29,0.36,0.41,0.54,361413.72,390074.72,355499.44,363403.93,199567,134703.49,176260.98,309730.42,286532,283468,36114,20616,134,5663,5166,0.05,0.05,0.04,0.05,0.07,212,-0.01,0.16,349989.62,445590.96
107400,GRAND CANYON UNIVERSITY,0.5,Moderate Risk,Y,C,Proprietary 4 Yrs or More,5,0.42,0.21,0.95,0.05,38541,0.38,52522,0.32,0.45,0.55,23,36,34896.91,25889,4923,8701,13643,18740,25897,34126,43114,56310,77781,332994,146750697,7826,119120298.3,121478974,125649991.8,136043322.6,138331473.7,0.19,0.17,0.14,0.07,0.06,0.28,0.33,0.38,0.42,0.49,17975388.83,16942154.79,14707591.63,11929633.83,7197728,9195955.73,10559876,15244809.66,20356493.08,22558481.36,807167.63,710066.95,539260.42,555629.68,443936.97,0.04,0.05,0.06,0.07,0.08,4453,0.04,0.18,21494833.67,27354999.34
107600,GLENDALE COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.19,0,0.68,0.32,21235,0.67,47417,0.28,0.77,0.23,22,31,15047.06,9890,2353,3500,5015,7124,9895,13529,17967,24246,34490,191037,7823889.55,1332,6625211.42,6680566.92,6872750.21,7487535.65,7635149.81,0.15,0.14,0.12,0.04,0.02,0.31,0.33,0.37,0.43,0.57,1398791.45,1387593.79,1207173.71,1129465.2,888421,931562.2,1013859.25,1577325.76,2141406.1,2165550.73,60573.45,44446.57,21038,22871,17066,0.04,0.03,0.03,0.03,0.05,712,0,0.18,1236599.25,1595835.95
107700,MESA COMMUNITY COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0.22,0.03,0.68,0.32,21728.5,0.66,52478,0.26,0.77,0.23,22,30,18808.29,14392.5,3382,5196,7508,10232,14415,18349,23413,30534,40981,240761,20473345.06,2506,17945616.86,18106941.44,18529280.09,19928282.52,20211039.86,0.12,0.11,0.09,0.03,0.01,0.3,0.34,0.38,0.42,0.59,3699947.85,3769804.07,3579198.56,3203459.81,2498947,2642750.02,2750016.02,3654744.53,4300777.91,4895432.59,69522.7,89152.01,126551.66,96687,128284,0.03,0.03,0.03,0.04,0.06,1315,0,0.13,3534217,4492806.55
107800,PHOENIX COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,3,0.22,0.04,0.78,0.22,19172,0.72,34922,0.41,0.84,0.16,22,32,18706.38,12991,3261,4500,7186,9977,13267,17792,23271,30274,40372,223102,6595718.77,926,5936154.43,5972733.66,6105497.89,6521686.96,6569549.31,0.1,0.09,0.07,0.01,0,0.35,0.37,0.42,0.47,0.63,1304452.44,1260183.76,1147474.87,1079411.9,776062,787014.55,978659.73,1241579.93,1621093.81,1642499.62,4078,16272,40518,13893,16436,0.04,0.04,0.04,0.06,0.09,438,-0.02,0.11,1191107.16,1516654.58
107900,YAVAPAI COLLEGE,0.6875,More Risk,Y,P,Public 2 - 3 Yrs,5,0.32,0.26,0.72,0.28,16701,0.75,47656,0.34,0.81,0.19,22,32,12845.82,7848,1570,2776,3543,5500,7848,11265,16417,21991,30411,179960,2010587,321,1517484.96,1569913.68,1657248.49,1788373.24,1918048.59,0.25,0.22,0.18,0.11,0.05,0.22,0.26,0.33,0.4,0.49,540354.83,547531.83,455850,379848,304615,96176.26,105309.47,302337.32,296791,384920,5313,20063,25606,24382,0,0,0.06,0.07,0.08,0.11,192,0.07,0.26,268219.1,342069.41
108100,ARIZONA STATE UNIVERSITY,0.3125,Less Risk,Y,C,Public 4 Yrs or More,5,0.67,0.57,0.63,0.37,22635,0.61,65956,0.19,0.5,0.5,23,30,35698.79,26218.5,5062,9649,14875,19986,26251,34655,44256,55924,77468,336728,183188911.6,11424,155883829.2,160069803.1,166123915.9,164938449.1,168152960.4,0.15,0.13,0.09,0.1,0.08,0.19,0.23,0.38,0.23,0.21,15062262.34,15847791,13628089.93,9360183.59,6341672.84,12059659.49,14410844.9,16634790.43,16907484.73,20251076.42,263485.14,396000.08,437658.31,316441.18,259789,0.11,0.16,0.16,0.16,0.15,6892,0.05,0.16,26080406.32,34477619
108200,NORTHERN ARIZONA UNIVERSITY,0.25,Less Risk,Y,C,Public 4 Yrs or More,5,0.61,0.52,0.64,0.36,24103.5,0.57,60427,0.23,0.57,0.43,23,31,30157.34,22665.5,4566,8461,12833,17294,22710,28615,36276,46303,62164,221638,71941885.19,4446,61889619.89,63169491.32,64755222.37,63788197.32,64969118.7,0.14,0.12,0.1,0.11,0.1,0.2,0.27,0.41,0.23,0.23,7204347.81,7576504.46,6291096.63,5069768.13,3708919.16,4960187.26,5881862.34,6070873.57,4907360.23,5014589.92,301065.27,199723.06,233702,242978,211948,0.12,0.19,0.17,0.17,0.16,2752,0.03,0.16,10328186.78,13718191.65
108300,UNIVERSITY OF ARIZONA (THE),0.75,Most Risk,Y,C,Public 4 Yrs or More,5,0.6,0.48,0.54,0.46,14988,0.76,68019,0.17,0.53,0.47,23,29,35516.35,23444.5,4285,8449,13218,17782,23464,30876,40460,54607,84139,266896,95940297.14,5144,67280323.89,71058347.95,75337424.68,86870521.85,89965012.02,0.3,0.26,0.21,0.09,0.06,0.19,0.23,0.25,0.27,0.33,4142547.23,4048398.48,3444276.96,2901585.07,1968229,5555153.28,6806077.36,9671563.61,14632596.44,16122153.94,69204.79,52266,122842,76299.85,204382,0.04,0.06,0.07,0.08,0.1,3750,0.23,0.31,10130664.6,13188857.45
108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,0.6875,More Risk,Y,P,Public 4 Yrs or More,5,0.26,0.2,0.54,0.46,13768.5,0.76,31959,0.47,0.84,0.16,22,30,14859.25,10000,1858,3500,5250,7119,10047,13198,16971,23250,33833,143760,8530862.06,954,7105876.68,7330109.46,7530028.61,8126550.05,8345154.98,0.17,0.14,0.11,0.05,0.02,0.26,0.3,0.32,0.38,0.58,1687086.53,1797983.75,1679706.45,1575116.18,979156,586775.54,568860.71,524505.66,828331.83,1037926.76,16512,12717,26545,22433,53394,0.03,0.04,0.02,0.03,0.05,554,0,0.17,1135094.36,1509972.79
108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,0.5,Moderate Risk,Y,C,Public 4 Yrs or More,2,0.33,0.28,0.43,0.57,10342,0.89,23051.5,0.61,0.91,0.09,22,27,23677.28,17765.5,3681,7513,9824,13807,17781,23939,31209,40294,50773,126365,14612082.24,962,14055968.28,13962413.73,14009768.32,14595806.35,14977439.52,0.04,0.04,0.04,0,-0.03,0.37,0.41,0.48,0.49,0.8,3530401.14,3287905.51,3035140.54,2660546,2356064,1687404.71,1852545.18,1706259.92,2161877.16,2290243.01,67447,28145,27829,12736,20492,0.03,0.05,0.03,0.05,0.05,408,-0.03,0.04,2646527.28,3492413.6
108700,ARKANSAS BAPTIST COLLEGE,0.375,Less Risk,Y,C,PNP 4 Yrs or More,2,0.17,0.14,0.53,0.47,6844,1,17950,0.78,0,0,21,28,18704.66,10726,2800,4868,6379,8274,11012,14625,20545,31870,48466,109368,1498616.83,155,1488184.91,1508750.31,1486836.05,1451320.52,1482585.08,0.01,-0.01,0.01,0.03,0.01,0.24,0.39,0.48,0.38,0.61,531661.91,477840.96,414820.33,321548,256839,121215,107928,92641.04,148380.22,140078.19,10514,12822,43221,0,24811.73,0.12,0.24,0.25,0.21,0.18,49,-0.05,0.02,323993.89,414415.83
108800,LYON COLLEGE,0.5,Moderate Risk,Y,P,PNP 4 Yrs or More,5,0.6,0.47,0.37,0.63,17804,0.72,56199,0.23,0.76,0.24,23,26,27911.34,21875,4722,9961,14987,18211,22345,26087,29834,40144,48353,178157,1515222.78,117,1184442.66,1248991.49,1288795.64,1328462.62,1380434.33,0.22,0.18,0.15,0.12,0.09,0.14,0.29,0.27,0.28,0.32,153027.79,181857.44,65611.54,55043,52931,119676.46,157127.41,140797.41,138422,176690,0,0,0,0,0,0,0,0,0,0,83,0.12,0.23,152413.7,212554.95
108900,ARKANSAS TECH UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.42,0.36,0.5,0.5,18268,0.69,44462,0.35,0.78,0.22,22,29,18511.22,12700.5,2704,4468,6707,9410,12720,16592,21296,29610,43499,204329,21202530.6,1645,15754197.94,16166594.29,16958859.83,19545557.48,20088600.6,0.26,0.24,0.2,0.08,0.05,0.24,0.26,0.28,0.32,0.46,2947145,2751468.39,2327544.56,2374777.23,1624647,1437667.64,1780416.95,1665119.07,2447708.6,2819774.56,50132,60085.48,125228.08,72961,85918,0.02,0.03,0.03,0.03,0.05,1104,0.13,0.28,2190702.15,2962610.25
109000,ARKANSAS STATE UNIVERSITY,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.48,0.4,0.63,0.37,18361,0.66,40217,0.39,0.76,0.24,22,30,26081.77,16875,3062,5500,8264,12011,16902,22006,29624,40878,59753,214940,52632628.55,3352,40100298.61,41324977.18,42611398.49,48876435.08,50703138.21,0.24,0.21,0.19,0.07,0.04,0.27,0.31,0.34,0.38,0.5,6279103.55,5915211.08,5356810.64,5227209.59,3659113.73,2991714.32,3993570.71,3993673.02,6241456.79,6525475.68,284079.91,87764.86,149169.87,128681,88096,0.04,0.05,0.04,0.05,0.06,2113,0.06,0.23,6399701.62,8423153.27
109100,ARKANSAS STATE UNIVERSITY - BEEBE,0.5,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.33,0.24,0.65,0.35,18304.5,0.7,43643,0.35,0.82,0.18,22,31,10440.75,6315,1750,3124,3534,4848,6319,8828,11209,16539,25975,57554,12532741.84,598,9801317.52,10064060.3,10667485.76,11522402.72,12031952.92,0.22,0.19,0.15,0.08,0.04,0.53,0.55,0.64,0.73,1,2416303.16,2420997.24,2538362.56,2229337.44,807904.82,742375.28,735503.76,754022.64,1480553.84,908074,128652.64,121528,154352,38400,17750,0.04,0.06,0.04,0.04,0.06,380,0.08,0.24,1634028.88,2145545.04
109200,UNIVERSITY OF CENTRAL ARKANSAS,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.5,0.42,0.5,0.5,14313,0.72,47874,0.33,0.7,0.3,23,27,26897.37,21355,4750,8461,12495,16465,21372,26970,34061,43787,56378,187616,40246905.99,2754,30227776.58,31334897.35,32504751.79,36150789.67,37819089.53,0.25,0.22,0.19,0.1,0.06,0.24,0.27,0.3,0.3,0.41,3670899.99,3359934.99,3426112.98,3097818.35,2141310,2569670.6,2998171.63,3127769.5,4244772.34,4865162.03,83944.63,44119,127671.67,27438,66389,0.04,0.06,0.06,0.06,0.08,1823,0.11,0.25,3999559,5491500.39
109300,CENTRAL BAPTIST COLLEGE,0.8125,Most Risk,Y,C,PNP 4 Yrs or More,5,0.39,0.25,0.52,0.48,29263,0.51,51285,0.34,0.75,0.25,23,33,17628.84,14550.5,2753,5560,9626,11928,14830,18247,21897,29892,35436,65754,1498950.22,126,1098187.3,1121045.78,1155387.37,1358031.78,1416942.13,0.27,0.25,0.23,0.09,0.05,0.23,0.2,0.24,0.28,0.44,145564.46,134627.63,140152,102874,112296,109175.22,127240.11,110146.25,296911,310001.14,0,0,0,0,22813,0,0,0,0,0,86,0.17,0.26,172650.08,224793.47
109400,UNIVERSITY OF THE OZARKS,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.48,0.37,0.19,0.81,10938,1,47980,0.25,0.67,0.33,23,27,18445.83,15263.5,2750,4938,7731,11580,15152,17874,22070,28741,37853,91656,1273894.37,120,969582.95,999271.21,1035994.42,1126025.38,1179482.89,0.24,0.22,0.19,0.12,0.07,0.22,0.26,0.22,0.3,0.38,203934.49,217498.49,175041,170770,101947,1446,44279.72,35494.44,116179,85057,6433,0,0,0,0,0,0,0,0,0,86,0.11,0.27,146909.13,196951.76
109500,CROWLEY'S RIDGE COLLEGE,0.875,Most Risk,Y,C,PNP 4 Yrs or More,5,0.35,0.27,0.21,0.79,10630,0,48000,0.37,0.77,0.23,22,26,16579.27,10493,717,4556,6365,8228,10586,12816,15835,21355,29957,168445,397867,52,268561.37,278863.76,289274.99,361834.1,382293.39,0.32,0.3,0.27,0.09,0.04,0,0,0,0.25,0.48,65668.71,83623.7,95297.86,125653,92761,28822,0,31438,31027,44182,0,0,0,0,0,0,0,0,0,0,37,0.34,0.36,40627.07,53345.71
109700,HARDING UNIVERSITY,0.6875,More Risk,Y,C,PNP 4 Yrs or More,5,0.66,0.54,0.51,0.49,15332,0.65,69003,0.17,0.55,0.45,23,27,35854.67,26673,6020,11731,16725,21354,26736,33577,42437,54912,77653,240604,24641296.12,1397,17408437.64,17944419.2,19004192.45,21444757.61,22674334.22,0.29,0.27,0.23,0.13,0.08,0.21,0.21,0.27,0.27,0.32,1063505.47,1117956.09,1027810.28,535159.41,359976,989267.3,1291097.25,2420589.63,3180659.39,4534467.03,7515.83,0,8638,12216,0,0.05,0.07,0.08,0.09,0.13,1036,0.25,0.33,2712702.42,3514853.61
109800,HENDERSON STATE UNIVERSITY,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5,0.29,0.19,0.51,0.49,16907,0.7,46827.5,0.36,0.76,0.24,22,28,23325.52,17793.5,3655,6199,8249,12108,17838,22157,27236,35415,50872,228648,14140412.92,946,11693609.03,11715527.86,12418022.25,13510252.29,13856825.69,0.17,0.16,0.12,0.04,0.02,0.31,0.34,0.37,0.42,0.54,2295366.73,2182549.25,2050826.2,1586085.84,888298,956711.38,1341630.65,1523175.51,2197249.44,2456858.33,62172,37476,78657,75401,49423,0.04,0.05,0.03,0.04,0.05,557,0.04,0.18,1973318.99,2594029.09
109900,HENDRIX COLLEGE,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.55,0.43,0.22,0.78,6745.5,1,70071,0.22,0.54,0.46,23,25.5,25475.91,19619.5,4271,8306,12615,16376,19905,25787,30799,38071,52338,176182,2174168.74,174,1327293.65,1413244.15,1495624.83,1724600.25,1848766.23,0.39,0.35,0.31,0.21,0.15,0.14,0.16,0.16,0.17,0.24,179655.12,169230.11,225026.89,179656,59201,158055.45,254200.61,168410.3,311590.59,365048.55,2000,2000,2000,8203,16250,0,0,0,0,0,143,0.36,0.4,137358.02,201313.57
110000,JOHN BROWN UNIVERSITY,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.73,0.66,0.62,0.38,39692,0.4,62628.5,0.2,0.45,0.55,23,33,24435.93,18116,4885,9015,12613,16056,18240,22989,29259,34438,47373,175654,8539613.24,506,5397568.3,5854020.5,6250416.32,7068614.43,7483804.05,0.37,0.31,0.27,0.17,0.12,0.16,0.18,0.23,0.22,0.27,308928.73,375788,192683,213304,150864,592144.11,530793.44,611227.53,561715.77,432373.12,20611,0,0,0,0,0,0.03,0,0.03,0.02,409,0.4,0.42,676939.8,924807.29
110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.43,0.27,0.77,0.23,21617,0.65,44838,0.36,0.7,0.3,23,30,33920.87,27996,5210,10375,15651,21448,27996,35190,43674,51765,65975,193274,52301619.76,2990,43240266.36,43524388.68,44868543.4,50336685.83,51365206.85,0.17,0.17,0.14,0.04,0.02,0.31,0.36,0.41,0.44,0.57,5594016.03,5161471.26,4917639.79,4138282.79,2980284.2,4366640.01,5615784.91,5541516.11,8063128.63,9924404.06,209397,267396.83,434995.83,363500,145903.92,0.04,0.05,0.04,0.04,0.06,1639,0.01,0.19,7723144.97,10006894.91
110200,OUACHITA BAPTIST UNIVERSITY,0.6875,More Risk,Y,C,PNP 4 Yrs or More,5,0.54,0.43,0.26,0.74,8603,1,66322.5,0.16,0.65,0.35,23,25,19317.2,16440,3216,5497,9447,13927,16581,19988,22625,30026,38059,167852,2457173.13,225,1632326.06,1772635.8,1891699.2,2094590.09,2244904.29,0.34,0.28,0.23,0.15,0.09,0.2,0.23,0.21,0.26,0.33,193240,308289.25,291234,217242,96467,216261.34,170951.72,152838.55,201593,357519.76,0,0,0,0,0,0,0,0,0,0,170,0.29,0.36,180797.09,253253.54
110300,PHILANDER SMITH COLLEGE,0.4375,Less Risk,Y,P,PNP 4 Yrs or More,2,0.34,0.23,0.69,0.31,14846.5,0.8,16809,0.67,0.92,0.08,22,29,35155.44,32881,6716,11135,17559,24637,33700,39817,46618,52984,64559,143711,3342949.85,215,3472950.4,3356950.61,3364625.62,3479414.63,3415690.36,-0.04,0,-0.01,-0.04,-0.02,0.47,0.46,0.57,0.66,0.79,448116.83,478542.28,421902,397495,205941,514864.95,604623.13,799699.15,789964.16,891945.35,0,24456,40062,0,7700,0.15,0.16,0.19,0.2,0.13,66,-0.08,-0.04,790112.4,992240.94
110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,0.6875,More Risk,Y,C,Public 2 - 3 Yrs,5,0.26,0.2,0.89,0.11,11099,0.83,48371,0,0,0,22,31,8670.02,5383,1750,2626,3458,3707,5516,6740,8000,10625,20157,66678,519530,122,407470.72,417005.11,433816.89,471283.33,505305.14,0.22,0.2,0.16,0.09,0.03,0.31,0.29,0.37,0.37,0.58,75155.6,94807.82,81582.11,89753,68046,26426.85,32992.61,38007.2,79114.13,78652.69,2000,2000,0,2391,8751,0,0,0,0,0.11,66,0.04,0.23,56335.1,74683.93
110600,WILLIAMS BAPTIST COLLEGE,0.3125,Less Risk,Y,C,PNP 4 Yrs or More,5,0.57,0.48,0.33,0.67,11600,1,43459,0.37,0.74,0.26,23,27,20753.37,15780,2553,5123,8037,12750,15852,18414,22227,28198,36917,235656,1833042.01,162,1614869.48,1637619.2,1668185.65,1704684.32,1733528.74,0.12,0.11,0.09,0.07,0.05,0.2,0.22,0.35,0.3,0.22,211133,237759,182045,144421.65,69229.65,147372.99,202225.73,228182.78,181800.26,167307.16,0,0,4894,5249,0,0.14,0.2,0.17,0.12,0.07,103,0.05,0.17,266975.17,358066.28
110700,SOUTHERN ARKANSAS UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.48,0.42,0.56,0.44,15839,0.68,48415,0.32,0.78,0.22,23,29,19774.94,15215,3385,5554,8247,11735,15233,19324,24039,31208,42767,144123,9304412.54,737,7478342.37,7584325.26,7939692,8974760.36,9207525.95,0.2,0.18,0.15,0.04,0.01,0.31,0.31,0.38,0.41,0.54,1575034.07,1593540.72,1457592.96,1311590,747104,514904.77,717613.19,595794.04,914493.7,1646242.29,88832,34087,14469,47790,55445,0.03,0.04,0.03,0.04,0.06,437,0.02,0.18,1289163.45,1679056.87
110800,UNIVERSITY OF ARKANSAS,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.54,0.44,0.55,0.45,13600,0.74,60881,0.22,0.6,0.4,23,28,30839.8,22165.5,4173,8715,13024,17660,22187,28150,36544,48810,66782,256284,52308131.35,3116,38088309.35,39504320.1,41931143.82,46782850.42,49131453.64,0.27,0.24,0.2,0.11,0.06,0.18,0.22,0.26,0.27,0.34,4025059.32,3699127.96,2954495.77,2690214.16,1690928,2712658.88,3253881.01,3756719.08,5661334.22,5706331.41,139727.47,163853,121536.98,197339.32,126420,0.02,0.03,0.03,0.04,0.08,2261,0.18,0.29,5385974.11,7271721.58
110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,0.75,Most Risk,Y,C,Public 4 Yrs or More,5,0.76,0.65,0.91,0.09,14718,0.68,51592,0.3,0.45,0.55,24,28,61567.69,49326,12794,20879,28356,39123,49326,58160,72121,95058,147725,254601,23643921.65,839,17361970.6,18617482.23,20162335.85,21729047.62,22535870.22,0.27,0.21,0.15,0.08,0.05,0.15,0.19,0.27,0.33,0.34,610353.14,469699.22,415991.23,295575,206963,498435.59,801653.81,842672.78,1258848.94,1232112.29,0,16443,16163,18511,15112.6,0.06,0.11,0.1,0.11,0.14,631,0.23,0.34,2347888.17,3213937.72
111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.35,0.29,0.61,0.39,20856,0.68,43885,0.35,0.82,0.18,22,30,14335.47,9861,1770,3431,4792,7215,9861,13544,18379,23576,33855,98396,10748765.73,1119,8313241.68,8569544.33,8970649.13,10057245.36,10342765.82,0.23,0.2,0.16,0.06,0.04,0.25,0.26,0.31,0.37,0.49,1486044.34,1637174.67,1589411.26,1457138.19,954579,989448.17,1062309.14,899685.41,1271588.12,1540774.31,29263,5500,81743,75024,46392,0.03,0.04,0.03,0.04,0.05,732,0.11,0.26,1270669.28,1680401.66
111100,ALLAN HANCOCK COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,3,0.21,0,0.65,0.35,5119,1,22430.5,1,0,0,23,31.5,13987.13,9539.5,3500,6763,7760,8015,9751,12791,14971,20893,28016,55324,437284,62,362367.97,365396.23,389955.02,446683.37,443609.5,0.17,0.16,0.11,-0.02,-0.01,0.21,0.23,0.31,0.39,0.71,191943,189816,152286,148694,102878,20604,23936,27799,56969,143457,0,8229,17426,8350,0,0,0,0,0,0,28,0,0.17,67986.42,87803.87
111300,ANTELOPE VALLEY COLLEGE,0.375,Less Risk,Y,C,Public 2 - 3 Yrs,5,0.2,0.11,0.83,0.17,3240.5,0.89,17165.5,0.68,0.95,0.05,21.5,32,13926.87,8771.5,2792,3628,5093,7267,8783,11846,15229,21671,31736,119859,6311744,812,6195790.48,6143427.95,6151842.12,6371910.23,6312598.59,0.02,0.02,0.03,-0.01,0,0.33,0.4,0.44,0.51,0.68,2335088.95,2198909.11,1929654.99,1605061.87,1038602,449189.88,655523.32,1048706.24,1264117.95,1703185.16,17692.13,29754,51516,36115,83863,0.07,0.08,0.09,0.14,0.17,273,-0.07,0.04,1396423.19,1749905.66
111600,ART CENTER COLLEGE OF DESIGN,0.6875,More Risk,Y,C,PNP 4 Yrs or More,5,0.59,0.51,0.61,0.39,3199,0.89,62887,0.27,0.69,0.31,24,29,46969.7,37052,8808,16750,22382,31578,37187,41123,48247,62404,107854,270748,11655425.73,465,8896969.57,9072679.33,9679046.22,11077819.34,11243130.59,0.24,0.22,0.17,0.05,0.04,0.18,0.24,0.3,0.35,0.46,1482853.95,1343627.27,1053613.02,673456.24,247006,355080.19,411536.61,580390.28,985565,1396577,0,0,0,0,0,0.05,0.09,0.1,0.14,0.2,311,0.15,0.26,1531571.67,1965945.08
